matchday,team,player,role,vote,fantavote,vote_raw,fantavote_raw
35,Atalanta,Toloi,d,6.5,6.5,"6,5","6,5"
35,Atalanta,Cuadrado,d,6.0,5.5,6,"5,5"
35,Atalanta,Djimsiti,d,6.5,6.5,"6,5","6,5"
35,Atalanta,Bellanova,d,6.0,6.0,6,6
35,Atalanta,Kossounou,d,6.0,6.0,6,6
35,Atalanta,Hien,d,6.0,5.5,6,"5,5"
35,Atalanta,De Roon,c,7.0,7.0,7,7
35,Atalanta,Pasalic,c,6.0,6.0,6,6
35,Atalanta,Maldini,c,5.5,5.5,"5,5","5,5"
35,Atalanta,Brescianini,c,7.0,10.0,7,10
35,Atalanta,Ederson D.s.,c,5.5,5.5,"5,5","5,5"
35,Atalanta,Lookman,a,7.0,10.0,7,10
35,Atalanta,De Ketelaere,a,7.5,13.5,"7,5","13,5"
35,Atalanta,Retegui,a,7.0,9.0,7,9
35,Atalanta,Gasperini,all,7.0,7.0,7,7
35,Bologna,Skorupski,p,5.0,4.0,5,4
35,Bologna,Calabria,d,55.0,55.0,55,55
35,Bologna,De Silvestri,d,6.0,6.0,6,6
35,Bologna,Lykogiannis,d,6.0,6.0,6,6
35,Bologna,Miranda J.,d,6.0,6.0,6,6
35,Bologna,Lucumi',d,7.0,7.0,7,7
35,Bologna,Beukema,d,6.0,6.0,6,6
35,Bologna,Freuler,c,6.5,9.5,"6,5","9,5"
35,Bologna,Orsolini,c,6.5,6.5,"6,5","6,5"
35,Bologna,Pobega,c,55.0,55.0,55,55
35,Bologna,Ferguson,c,6.0,6.0,6,6
35,Bologna,Odgaard,a,5.0,5.0,5,5
35,Bologna,Cambiaghi,a,6.5,6.5,"6,5","6,5"
35,Bologna,Castro S.,a,55.0,55.0,55,55
35,Bologna,Dallinga,a,6.0,7.0,6,7
35,Bologna,Dominguez B.,a,55.0,55.0,55,55
35,Bologna,Italiano,all,6.5,6.5,"6,5","6,5"
35,Cagliari,Caprile,p,6.0,4.0,6,4
35,Cagliari,Luperto,d,5.0,5.0,5,5
35,Cagliari,Palomino,d,5.5,5.5,"5,5","5,5"
35,Cagliari,Augello,d,5.5,5.5,"5,5","5,5"
35,Cagliari,Zortea,d,7.0,10.0,7,10
35,Cagliari,Zappa,d,6.0,6.0,6,6
35,Cagliari,Obert,d,5.5,5.5,"5,5","5,5"
35,Cagliari,Deiola,c,6.0,6.0,6,6
35,Cagliari,Gaetano,c,6.0,6.0,6,6
35,Cagliari,Adopo,c,5.5,5.5,"5,5","5,5"
35,Cagliari,Marin,c,6.0,6.0,6,6
35,Cagliari,Makoumbou,c,6.5,7.5,"6,5","7,5"
35,Cagliari,Felici,c,5.5,5.5,"5,5","5,5"
35,Cagliari,Piccoli,a,5.5,5.5,"5,5","5,5"
35,Cagliari,Luvumbo,a,6.5,6.5,"6,5","6,5"
35,Cagliari,Coman F.,a,5.5,5.0,"5,5",5
35,Cagliari,Nicola,all,5.5,5.5,"5,5","5,5"
35,Como,Butez,p,6.5,6.5,"6,5","6,5"
35,Como,Goldaniga,d,6.0,6.0,6,6
35,Como,Vojvoda,d,6.5,6.5,"6,5","6,5"
35,Como,Moreno Alb.,d,6.0,6.0,6,6
35,Como,Kempf,d,6.5,6.0,"6,5",6
35,Como,Van Der Brempt,d,55.0,55.0,55,55
35,Como,Strefezza,c,7.0,10.0,7,10
35,Como,Ikone',c,5.0,5.0,5,5
35,Como,Caqueret,c,6.5,6.5,"6,5","6,5"
35,Como,Da Cunha,c,6.0,6.0,6,6
35,Como,Perrone,c,6.0,6.0,6,6
35,Como,Engelhardt,c,55.0,55.0,55,55
35,Como,Fadera,c,55.0,55.0,55,55
35,Como,Paz N.,c,6.0,6.0,6,6
35,Como,Cutrone,a,5.5,5.5,"5,5","5,5"
35,Como,Douvikas,a,6.5,6.5,"6,5","6,5"
35,Como,Fabregas,all,7.0,7.0,7,7
35,Empoli,Vasquez D.,p,6.5,5.5,"6,5","5,5"
35,Empoli,Pezzella Giu.,d,6.0,5.5,6,"5,5"
35,Empoli,Ismajli,d,6.5,6.5,"6,5","6,5"
35,Empoli,Viti,d,5.0,4.5,5,"4,5"
35,Empoli,Cacace,d,6.0,6.0,6,6
35,Empoli,Sambia,d,6.5,6.5,"6,5","6,5"
35,Empoli,Goglichidze,d,5.5,5.0,"5,5",5
35,Empoli,Marianucci,d,6.0,6.0,6,6
35,Empoli,Gyasi,c,6.0,6.0,6,6
35,Empoli,Fazzini,c,6.5,6.5,"6,5","6,5"
35,Empoli,Colombo,a,4.0,3.0,4,3
35,Empoli,Solbakken,a,5.5,5.5,"5,5","5,5"
35,Empoli,Konate Is.,a,6.0,6.0,6,6
35,Empoli,Campaniello,a,55.0,55.0,55,55
35,Empoli,D'Aversa,all,6.0,6.0,6,6
35,Fiorentina,De Gea,p,6.5,5.5,"6,5","5,5"
35,Fiorentina,Gosens,d,5.0,5.0,5,5
35,Fiorentina,Mari',d,5.5,5.5,"5,5","5,5"
35,Fiorentina,Parisi,d,6.0,6.0,6,6
35,Fiorentina,Pongracic,d,5.5,5.5,"5,5","5,5"
35,Fiorentina,Comuzzo,d,6.0,6.0,6,6
35,Fiorentina,Mandragora,c,6.0,6.0,6,6
35,Fiorentina,Zaniolo,c,5.0,4.0,5,4
35,Fiorentina,Fagioli,c,6.0,6.0,6,6
35,Fiorentina,Adli,c,55.0,55.0,55,55
35,Fiorentina,Colpani,c,6.0,6.0,6,6
35,Fiorentina,Ndour,c,5.5,5.0,"5,5",5
35,Fiorentina,Richardson,c,5.5,5.5,"5,5","5,5"
35,Fiorentina,Kean,a,6.0,5.5,6,"5,5"
35,Fiorentina,Gudmundsson A.,a,6.0,6.0,6,6
35,Fiorentina,Beltran L.,a,5.5,5.5,"5,5","5,5"
35,Fiorentina,Palladino,all,6.0,6.0,6,6
35,Genoa,Leali,p,6.0,4.0,6,4
35,Genoa,Sabelli,d,6.0,6.0,6,6
35,Genoa,Martin,d,6.5,7.5,"6,5","7,5"
35,Genoa,Vasquez,d,6.0,6.0,6,6
35,Genoa,Zanoli,d,6.0,6.0,6,6
35,Genoa,De Winter,d,6.0,6.0,6,6
35,Genoa,Norton-Cuffy,d,5.5,5.5,"5,5","5,5"
35,Genoa,Ahanor,d,5.5,5.5,"5,5","5,5"
35,Genoa,Thorsby,c,6.0,5.5,6,"5,5"
35,Genoa,Messias,c,6.0,6.0,6,6
35,Genoa,Frendrup,c,5.5,3.5,"5,5","3,5"
35,Genoa,Masini,c,6.0,6.0,6,6
35,Genoa,Pinamonti,a,5.5,5.5,"5,5","5,5"
35,Genoa,Vitinha O.,a,7.0,10.0,7,10
35,Genoa,Ekhator,a,55.0,55.0,55,55
35,Genoa,Vieira P.,all,6.0,6.0,6,6
35,Inter,Martinez Jo.,p,6.0,6.0,6,6
35,Inter,Dimarco,d,6.0,6.0,6,6
35,Inter,De Vrij,d,6.5,6.5,"6,5","6,5"
35,Inter,Acerbi,d,55.0,55.0,55,55
35,Inter,Darmian,d,6.0,5.5,6,"5,5"
35,Inter,Carlos Augusto,d,6.5,6.5,"6,5","6,5"
35,Inter,Bisseck,d,6.0,6.0,6,6
35,Inter,Zielinski,c,6.0,6.0,6,6
35,Inter,Mkhitaryan,c,6.0,6.0,6,6
35,Inter,Frattesi,c,6.0,6.0,6,6
35,Inter,Zalewski,c,6.5,6.5,"6,5","6,5"
35,Inter,Asllani,c,7.0,10.0,7,10
35,Inter,Correa,a,6.0,6.0,6,6
35,Inter,Arnautovic,a,6.0,6.0,6,6
35,Inter,Taremi,a,6.0,6.0,6,6
35,Inter,Inzaghi S.,all,6.5,6.5,"6,5","6,5"
35,Juventus,Di Gregorio,p,6.0,5.0,6,5
35,Juventus,Kalulu,d,5.5,5.5,"5,5","5,5"
35,Juventus,Cambiaso,d,6.0,7.0,6,7
35,Juventus,Savona,d,6.0,6.0,6,6
35,Juventus,Alberto Costa,d,5.5,5.0,"5,5",5
35,Juventus,Locatelli,c,6.0,5.5,6,"5,5"
35,Juventus,Weah,c,5.5,5.5,"5,5","5,5"
35,Juventus,Douglas Luiz,c,55.0,55.0,55,55
35,Juventus,McKennie,c,6.0,6.0,6,6
35,Juventus,Thuram K.,c,7.0,10.0,7,10
35,Juventus,Adzic,c,55.0,55.0,55,55
35,Juventus,Veiga R.,c,5.5,5.5,"5,5","5,5"
35,Juventus,Conceicao,c,55.0,55.0,55,55
35,Juventus,Gonzalez N.,a,5.5,5.0,"5,5",5
35,Juventus,Kolo Muani,a,5.5,5.5,"5,5","5,5"
35,Juventus,Mbangula,a,55.0,55.0,55,55
35,Juventus,Tudor,all,5.5,5.5,"5,5","5,5"
35,Lazio,Mandas,p,6.0,6.0,6,6
35,Lazio,Hysaj,d,5.0,5.0,5,5
35,Lazio,Romagnoli,d,6.5,6.5,"6,5","6,5"
35,Lazio,Marusic,d,6.0,6.0,6,6
35,Lazio,Pellegrini Lu.,d,6.0,5.5,6,"5,5"
35,Lazio,Gila,d,6.0,6.0,6,6
35,Lazio,Gigot,d,6.5,6.5,"6,5","6,5"
35,Lazio,Provstgaard,d,55.0,55.0,55,55
35,Lazio,Vecino,c,6.0,5.5,6,"5,5"
35,Lazio,Zaccagni,c,6.5,6.5,"6,5","6,5"
35,Lazio,Guendouzi,c,6.0,6.0,6,6
35,Lazio,Rovella,c,6.0,6.0,6,6
35,Lazio,Pedro,a,5.5,5.5,"5,5","5,5"
35,Lazio,Dia,a,7.0,10.0,7,10
35,Lazio,Castellanos,a,6.5,6.5,"6,5","6,5"
35,Lazio,Isaksen,a,5.5,5.5,"5,5","5,5"
35,Lazio,Baroni,all,6.0,6.0,6,6
35,Lecce,Falcone,p,5.0,4.0,5,4
35,Lecce,Gallo,d,5.5,5.5,"5,5","5,5"
35,Lecce,Guilbert,d,5.5,5.5,"5,5","5,5"
35,Lecce,Baschirotto,d,6.0,6.0,6,6
35,Lecce,Gaspar K.,d,6.0,6.0,6,6
35,Lecce,Veiga D.,d,6.0,6.0,6,6
35,Lecce,Coulibaly L.,c,6.0,6.0,6,6
35,Lecce,Helgason,c,6.5,6.5,"6,5","6,5"
35,Lecce,Berisha M.,c,6.5,6.5,"6,5","6,5"
35,Lecce,Kaba,c,5.5,5.5,"5,5","5,5"
35,Lecce,Karlsson,c,5.5,5.5,"5,5","5,5"
35,Lecce,Pierret,c,5.5,5.5,"5,5","5,5"
35,Lecce,Tete Morente,c,6.0,5.5,6,"5,5"
35,Lecce,Krstovic,a,5.5,5.0,"5,5",5
35,Lecce,Pierotti,a,5.5,5.5,"5,5","5,5"
35,Lecce,N'Dri,a,55.0,55.0,55,55
35,Lecce,Giampaolo,all,5.5,5.5,"5,5","5,5"
35,Milan,Maignan,p,7.0,6.0,7,6
35,Milan,Walker,d,55.0,55.0,55,55
35,Milan,Hernandez T.,d,6.0,6.0,6,6
35,Milan,Gabbia,d,6.0,5.5,6,"5,5"
35,Milan,Tomori,d,6.0,6.0,6,6
35,Milan,Pavlovic,d,5.5,5.0,"5,5",5
35,Milan,Jimenez A.,d,5.5,5.5,"5,5","5,5"
35,Milan,Pulisic,c,5.5,5.5,"5,5","5,5"
35,Milan,Loftus-Cheek,c,5.5,5.0,"5,5",5
35,Milan,Fofana Y.,c,6.0,6.0,6,6
35,Milan,Musah,c,55.0,55.0,55,55
35,Milan,Reijnders,c,6.0,6.0,6,6
35,Milan,Jovic,a,5.5,5.5,"5,5","5,5"
35,Milan,Leao,a,7.0,9.5,7,"9,5"
35,Milan,Joao Felix,a,6.5,6.0,"6,5",6
35,Milan,Gimenez,a,6.5,7.5,"6,5","7,5"
35,Milan,Conceicao S.,all,6.5,6.5,"6,5","6,5"
35,Monza,Pizzignacco,p,6.0,2.0,6,2
35,Monza,Pereira P.,d,4.5,4.5,"4,5","4,5"
35,Monza,Kyriakopoulos,d,6.0,6.0,6,6
35,Monza,Caldirola,d,5.5,5.5,"5,5","5,5"
35,Monza,Birindelli,d,5.5,5.5,"5,5","5,5"
35,Monza,Palacios T.,d,4.5,4.0,"4,5",4
35,Monza,Lekovic,d,4.0,4.0,4,4
35,Monza,Brorsson,d,5.0,5.0,5,5
35,Monza,Castrovilli,c,5.0,5.0,5,5
35,Monza,Akpa Akpro,c,6.0,6.0,6,6
35,Monza,Bianco,c,5.5,5.5,"5,5","5,5"
35,Monza,Vignato S.,c,5.5,5.5,"5,5","5,5"
35,Monza,Ciurria,c,55.0,55.0,55,55
35,Monza,Forson O.,c,5.5,5.5,"5,5","5,5"
35,Monza,Caprari,a,6.0,6.0,6,6
35,Monza,Mota,a,5.5,5.5,"5,5","5,5"
35,Monza,Nesta,all,5.0,5.0,5,5
35,Napoli,Meret,p,6.5,6.5,"6,5","6,5"
35,Napoli,Spinazzola,d,5.5,5.5,"5,5","5,5"
35,Napoli,Di Lorenzo,d,6.5,6.5,"6,5","6,5"
35,Napoli,Rrahmani,d,6.0,6.0,6,6
35,Napoli,Olivera,d,6.5,6.5,"6,5","6,5"
35,Napoli,Politano,c,6.0,6.0,6,6
35,Napoli,Zambo Anguissa,c,6.0,6.0,6,6
35,Napoli,Lobotka,c,6.0,6.0,6,6
35,Napoli,McTominay,c,6.5,6.5,"6,5","6,5"
35,Napoli,Gilmour,c,6.0,6.0,6,6
35,Napoli,Billing,c,55.0,55.0,55,55
35,Napoli,Simeone,a,55.0,55.0,55,55
35,Napoli,Lukaku,a,6.0,6.0,6,6
35,Napoli,Raspadori,a,7.0,10.0,7,10
35,Napoli,Ngonge,a,55.0,55.0,55,55
35,Napoli,Conte,all,6.5,6.5,"6,5","6,5"
35,Parma,Suzuki,p,6.5,5.5,"6,5","5,5"
35,Parma,Valenti,d,5.5,5.5,"5,5","5,5"
35,Parma,Valeri,d,5.5,5.5,"5,5","5,5"
35,Parma,Delprato,d,6.0,6.0,6,6
35,Parma,Leoni,d,6.0,6.0,6,6
35,Parma,Sohm,c,6.0,6.0,6,6
35,Parma,Man,c,5.0,5.0,5,5
35,Parma,Camara D.,c,5.5,5.5,"5,5","5,5"
35,Parma,Hainaut,c,6.0,5.5,6,"5,5"
35,Parma,Keita M.,c,5.5,5.5,"5,5","5,5"
35,Parma,Ondrejka,c,6.5,6.5,"6,5","6,5"
35,Parma,Djuric,a,55.0,55.0,55,55
35,Parma,Benedyczak,a,5.5,5.5,"5,5","5,5"
35,Parma,Bonny,a,6.0,6.0,6,6
35,Parma,Pellegrino M.,a,5.5,5.5,"5,5","5,5"
35,Parma,Chivu,all,5.5,5.5,"5,5","5,5"
35,Roma,Svilar,p,7.0,7.0,7,7
35,Roma,Mancini,d,6.5,6.5,"6,5","6,5"
35,Roma,N'Dicka,d,6.5,6.5,"6,5","6,5"
35,Roma,Celik,d,6.0,6.0,6,6
35,Roma,Angelino,d,6.5,6.5,"6,5","6,5"
35,Roma,Rensch,d,55.0,55.0,55,55
35,Roma,Pellegrini Lo.,c,6.0,6.0,6,6
35,Roma,Cristante,c,6.0,6.0,6,6
35,Roma,El Shaarawy,c,55.0,55.0,55,55
35,Roma,Kone' M.,c,6.5,6.5,"6,5","6,5"
35,Roma,Baldanzi,c,6.0,6.0,6,6
35,Roma,Pisilli,c,6.0,5.5,6,"5,5"
35,Roma,Gourna-Douath,c,5.5,5.5,"5,5","5,5"
35,Roma,Shomurodov,a,6.5,7.5,"6,5","7,5"
35,Roma,Soule',a,5.5,5.0,"5,5",5
35,Roma,Dovbyk,a,7.0,10.0,7,10
35,Roma,Ranieri C.,all,7.0,7.0,7,7
35,Torino,Milinkovic-Savic V.,p,5.5,4.5,"5,5","4,5"
35,Torino,Masina,d,55.0,55.0,55,55
35,Torino,Biraghi,d,6.0,6.0,6,6
35,Torino,Walukiewicz,d,5.5,5.5,"5,5","5,5"
35,Torino,Maripan,d,5.5,5.5,"5,5","5,5"
35,Torino,Pedersen,d,55.0,55.0,55,55
35,Torino,Coco,d,6.0,6.0,6,6
35,Torino,Dembele' A.,d,6.0,6.0,6,6
35,Torino,Elmas,c,6.0,6.0,6,6
35,Torino,Ilic,c,5.0,5.0,5,5
35,Torino,Vlasic,c,7.0,10.0,7,10
35,Torino,Casadei,c,6.0,5.5,6,"5,5"
35,Torino,Gineitis,c,6.0,6.0,6,6
35,Torino,Perciun,c,6.0,6.0,6,6
35,Torino,Sanabria,a,5.0,5.0,5,5
35,Torino,Adams C.,a,6.0,6.0,6,6
35,Torino,Vanoli,all,6.0,6.0,6,6
35,Udinese,Okoye,p,6.0,5.0,6,5
35,Udinese,Kamara H.,d,7.0,8.0,7,8
35,Udinese,Bijol,d,6.0,5.5,6,"5,5"
35,Udinese,Kristensen T.,d,6.5,9.5,"6,5","9,5"
35,Udinese,Giannetti L.,d,6.0,6.0,6,6
35,Udinese,Solet,d,6.0,6.0,6,6
35,Udinese,Lovric,c,6.0,6.0,6,6
35,Udinese,Zarraga,c,7.0,10.0,7,10
35,Udinese,Karlstrom,c,6.0,6.0,6,6
35,Udinese,Ekkelenkamp,c,55.0,55.0,55,55
35,Udinese,Rui Modesto,c,7.0,8.0,7,8
35,Udinese,Atta,c,6.0,5.5,6,"5,5"
35,Udinese,Sanchez,a,6.0,6.0,6,6
35,Udinese,Davis K.,a,5.5,5.5,"5,5","5,5"
35,Udinese,Bravo,a,6.0,6.0,6,6
35,Udinese,Runjaic,all,6.5,6.5,"6,5","6,5"
35,Venezia,Radu I.,p,7.0,6.0,7,6
35,Venezia,Haps,d,6.0,6.0,6,6
35,Venezia,Idzes,d,5.5,5.5,"5,5","5,5"
35,Venezia,Schingtienne,d,6.0,6.0,6,6
35,Venezia,Candè,d,6.0,6.0,6,6
35,Venezia,Nicolussi Caviglia,c,6.5,6.5,"6,5","6,5"
35,Venezia,Busio,c,5.5,5.5,"5,5","5,5"
35,Venezia,Zerbin,c,6.0,6.0,6,6
35,Venezia,Ellertsson,c,55.0,55.0,55,55
35,Venezia,Oristanio,c,6.0,6.0,6,6
35,Venezia,Doumbia I.,c,55.0,55.0,55,55
35,Venezia,Yeboah J.,c,6.5,7.5,"6,5","7,5"
35,Venezia,Condè,c,6.0,6.0,6,6
35,Venezia,Perez K.,c,7.0,10.0,7,10
35,Venezia,Gytkjaer,a,6.5,6.5,"6,5","6,5"
35,Venezia,Fila,a,5.5,5.5,"5,5","5,5"
35,Venezia,Di Francesco,all,6.0,5.5,6,"5,5"
35,Verona,Montipo',p,6.0,5.0,6,5
35,Verona,Bradaric,d,6.0,6.0,6,6
35,Verona,Daniliuc,d,5.5,5.5,"5,5","5,5"
35,Verona,Tchatchoua,d,5.5,5.5,"5,5","5,5"
35,Verona,Frese,d,6.0,6.0,6,6
35,Verona,Valentini N.,d,5.0,4.5,5,"4,5"
35,Verona,Kastanos,c,55.0,55.0,55,55
35,Verona,Duda,c,5.5,5.0,"5,5",5
35,Verona,Niasse,c,5.5,5.5,"5,5","5,5"
35,Verona,Serdar,c,5.5,5.5,"5,5","5,5"
35,Verona,Suslov,c,5.5,5.5,"5,5","5,5"
35,Verona,Bernede,c,6.0,6.0,6,6
35,Verona,Sarr A.,a,5.5,5.5,"5,5","5,5"
35,Verona,Mosquera,a,6.0,6.0,6,6
35,Verona,Rocha Livramento,a,55.0,55.0,55,55
35,Verona,Tengstedt,a,55.0,55.0,55,55
35,Verona,Zanetti,all,5.0,5.0,5,5
36,Atalanta,Carnesecchi,p,6.0,5.0,6,5
36,Atalanta,Zappacosta,d,5.5,5.5,"5,5","5,5"
36,Atalanta,Djimsiti,d,5.5,5.0,"5,5",5
36,Atalanta,Bellanova,d,6.0,6.0,6,6
36,Atalanta,Ruggeri,d,55.0,55.0,55,55
36,Atalanta,Kossounou,d,5.5,5.5,"5,5","5,5"
36,Atalanta,De Roon,c,6.0,6.0,6,6
36,Atalanta,Pasalic,c,5.5,5.5,"5,5","5,5"
36,Atalanta,Maldini,c,55.0,55.0,55,55
36,Atalanta,Brescianini,c,55.0,55.0,55,55
36,Atalanta,Samardzic,c,6.0,6.0,6,6
36,Atalanta,Ederson D.s.,c,6.5,6.5,"6,5","6,5"
36,Atalanta,Sulemana I.,c,7.0,10.0,7,10
36,Atalanta,Lookman,a,7.0,10.0,7,10
36,Atalanta,De Ketelaere,a,5.5,6.5,"5,5","6,5"
36,Atalanta,Retegui,a,6.0,6.0,6,6
36,Atalanta,Gasperini,all,7.0,7.0,7,7
36,Bologna,Skorupski,p,6.0,3.0,6,3
36,Bologna,De Silvestri,d,5.0,5.0,5,5
36,Bologna,Lykogiannis,d,6.0,6.0,6,6
36,Bologna,Erlic,d,6.0,6.0,6,6
36,Bologna,Lucumi',d,5.5,5.0,"5,5",5
36,Bologna,Beukema,d,5.5,5.5,"5,5","5,5"
36,Bologna,Freuler,c,6.5,6.5,"6,5","6,5"
36,Bologna,Orsolini,c,7.0,10.0,7,10
36,Bologna,Pobega,c,6.0,6.0,6,6
36,Bologna,Aebischer,c,5.5,5.5,"5,5","5,5"
36,Bologna,Moro N.,c,6.0,6.0,6,6
36,Bologna,El Azzouzi,c,55.0,55.0,55,55
36,Bologna,Cambiaghi,a,5.5,5.5,"5,5","5,5"
36,Bologna,Castro S.,a,5.5,5.0,"5,5",5
36,Bologna,Dallinga,a,6.0,7.0,6,7
36,Bologna,Dominguez B.,a,6.0,6.0,6,6
36,Bologna,Italiano,all,5.5,5.5,"5,5","5,5"
36,Cagliari,Caprile,p,6.0,3.0,6,3
36,Cagliari,Palomino,d,5.5,5.5,"5,5","5,5"
36,Cagliari,Augello,d,5.5,5.5,"5,5","5,5"
36,Cagliari,Zortea,d,6.5,7.5,"6,5","7,5"
36,Cagliari,Zappa,d,5.5,5.5,"5,5","5,5"
36,Cagliari,Obert,d,5.5,5.5,"5,5","5,5"
36,Cagliari,Viola,c,5.5,5.5,"5,5","5,5"
36,Cagliari,Deiola,c,6.0,6.0,6,6
36,Cagliari,Gaetano,c,55.0,55.0,55,55
36,Cagliari,Adopo,c,7.0,9.5,7,"9,5"
36,Cagliari,Marin,c,55.0,55.0,55,55
36,Cagliari,Makoumbou,c,5.5,5.5,"5,5","5,5"
36,Cagliari,Felici,c,5.5,5.5,"5,5","5,5"
36,Cagliari,Pavoletti,a,5.5,5.0,"5,5",5
36,Cagliari,Piccoli,a,5.0,4.5,5,"4,5"
36,Cagliari,Luvumbo,a,6.0,6.0,6,6
36,Cagliari,Nicola,all,5.5,5.5,"5,5","5,5"
36,Como,Reina,p,4.5,3.5,"4,5","3,5"
36,Como,Goldaniga,d,6.5,6.5,"6,5","6,5"
36,Como,Vojvoda,d,6.0,6.0,6,6
36,Como,Moreno Alb.,d,55.0,55.0,55,55
36,Como,Valle,d,6.0,6.0,6,6
36,Como,Kempf,d,6.0,6.0,6,6
36,Como,Van Der Brempt,d,6.0,6.0,6,6
36,Como,Strefezza,c,7.0,10.0,7,10
36,Como,Caqueret,c,7.0,9.5,7,"9,5"
36,Como,Da Cunha,c,5.5,5.5,"5,5","5,5"
36,Como,Perrone,c,6.5,7.5,"6,5","7,5"
36,Como,Engelhardt,c,6.0,6.0,6,6
36,Como,Fadera,c,6.0,6.0,6,6
36,Como,Paz N.,c,7.0,8.0,7,8
36,Como,Cutrone,a,7.0,10.0,7,10
36,Como,Douvikas,a,6.0,6.0,6,6
36,Como,Fabregas,all,7.0,7.0,7,7
36,Empoli,Vasquez D.,p,5.5,4.5,"5,5","4,5"
36,Empoli,Pezzella Giu.,d,5.5,5.5,"5,5","5,5"
36,Empoli,Ismajli,d,6.5,6.5,"6,5","6,5"
36,Empoli,Viti,d,6.0,5.5,6,"5,5"
36,Empoli,Cacace,d,5.5,5.0,"5,5",5
36,Empoli,Sambia,d,55.0,55.0,55,55
36,Empoli,Marianucci,d,5.5,5.5,"5,5","5,5"
36,Empoli,Grassi,c,7.0,7.0,7,7
36,Empoli,Henderson L.,c,6.5,7.5,"6,5","7,5"
36,Empoli,Gyasi,c,5.5,5.5,"5,5","5,5"
36,Empoli,Fazzini,c,7.5,10.5,"7,5","10,5"
36,Empoli,Anjorin,c,7.5,10.5,"7,5","10,5"
36,Empoli,Esposito Se.,a,5.5,5.5,"5,5","5,5"
36,Empoli,Solbakken,a,55.0,55.0,55,55
36,Empoli,Konate Is.,a,6.5,7.5,"6,5","7,5"
36,Empoli,D'Aversa,all,7.0,7.0,7,7
36,Fiorentina,De Gea,p,6.0,4.0,6,4
36,Fiorentina,Gosens,d,5.5,5.5,"5,5","5,5"
36,Fiorentina,Ranieri L.,d,5.5,5.0,"5,5",5
36,Fiorentina,Mari',d,5.0,5.0,5,5
36,Fiorentina,Parisi,d,55.0,55.0,55,55
36,Fiorentina,Pongracic,d,5.0,5.0,5,5
36,Fiorentina,Dodo',d,5.5,5.0,"5,5",5
36,Fiorentina,Mandragora,c,6.5,9.5,"6,5","9,5"
36,Fiorentina,Fagioli,c,5.0,5.0,5,5
36,Fiorentina,Adli,c,6.0,7.0,6,7
36,Fiorentina,Colpani,c,6.0,6.0,6,6
36,Fiorentina,Folorunsho,c,6.0,5.5,6,"5,5"
36,Fiorentina,Ndour,c,5.5,5.5,"5,5","5,5"
36,Fiorentina,Richardson,c,5.5,5.5,"5,5","5,5"
36,Fiorentina,Beltran L.,a,5.0,4.5,5,"4,5"
36,Fiorentina,Palladino,all,5.5,5.5,"5,5","5,5"
36,Genoa,Siegrist,p,7.0,5.0,7,5
36,Genoa,Sabelli,d,5.0,5.0,5,5
36,Genoa,Bani,d,6.0,6.0,6,6
36,Genoa,Martin,d,7.0,8.0,7,8
36,Genoa,Vasquez,d,6.5,9.0,"6,5",9
36,Genoa,Zanoli,d,55.0,55.0,55,55
36,Genoa,Norton-Cuffy,d,6.5,6.5,"6,5","6,5"
36,Genoa,Ahanor,d,6.5,6.5,"6,5","6,5"
36,Genoa,Otoa,d,5.5,5.5,"5,5","5,5"
36,Genoa,Messias,c,6.5,6.5,"6,5","6,5"
36,Genoa,Frendrup,c,5.0,5.0,5,5
36,Genoa,Masini,c,6.0,6.0,6,6
36,Genoa,Kasa,c,6.5,6.5,"6,5","6,5"
36,Genoa,Venturino,c,6.5,6.5,"6,5","6,5"
36,Genoa,Pinamonti,a,6.0,6.0,6,6
36,Genoa,Vitinha O.,a,6.0,5.5,6,"5,5"
36,Genoa,Vieira P.,all,6.0,6.0,6,6
36,Inter,Martinez Jo.,p,6.5,6.5,"6,5","6,5"
36,Inter,Dimarco,d,6.5,6.5,"6,5","6,5"
36,Inter,De Vrij,d,7.0,7.0,7,7
36,Inter,Acerbi,d,55.0,55.0,55,55
36,Inter,Bastoni,d,6.5,6.5,"6,5","6,5"
36,Inter,Darmian,d,6.0,6.0,6,6
36,Inter,Dumfries,d,6.0,6.0,6,6
36,Inter,Carlos Augusto,d,6.0,5.5,6,"5,5"
36,Inter,Bisseck,d,6.0,5.5,6,"5,5"
36,Inter,Zielinski,c,5.5,5.5,"5,5","5,5"
36,Inter,Barella,c,6.0,6.0,6,6
36,Inter,Calhanoglu,c,6.5,6.5,"6,5","6,5"
36,Inter,Zalewski,c,7.0,9.5,7,"9,5"
36,Inter,Asllani,c,7.0,10.0,7,10
36,Inter,Correa,a,6.5,6.5,"6,5","6,5"
36,Inter,Taremi,a,6.5,6.5,"6,5","6,5"
36,Inter,Inzaghi S.,all,7.0,7.0,7,7
36,Juventus,Di Gregorio,p,7.0,6.0,7,6
36,Juventus,Kalulu,d,4.5,3.5,"4,5","3,5"
36,Juventus,Gatti,d,55.0,55.0,55,55
36,Juventus,Savona,d,5.5,5.0,"5,5",5
36,Juventus,Alberto Costa,d,6.5,6.5,"6,5","6,5"
36,Juventus,Locatelli,c,6.0,5.5,6,"5,5"
36,Juventus,Weah,c,6.0,6.0,6,6
36,Juventus,Douglas Luiz,c,6.0,6.0,6,6
36,Juventus,McKennie,c,6.5,7.0,"6,5",7
