matchday,team,player,role,vote,fantavote,vote_raw,fantavote_raw
23,Genoa,Bijlow,p,6.0,3.0,6,3
23,Genoa,Martin,d,4.5,4.5,"4,5","4,5"
23,Genoa,Vasquez,d,6.5,6.5,"6,5","6,5"
23,Genoa,Ostigard,d,5.0,4.5,5,"4,5"
23,Genoa,Marcandalli,d,5.5,5.5,"5,5","5,5"
23,Genoa,Norton-Cuffy,d,5.5,5.0,"5,5",5
23,Genoa,Malinovskyi,c,7.5,10.0,"7,5",10
23,Genoa,Cornet,c,55.0,55.0,55,55
23,Genoa,Messias,c,6.0,6.0,6,6
23,Genoa,Frendrup,c,6.5,6.5,"6,5","6,5"
23,Genoa,Ellertsson,c,5.5,5.5,"5,5","5,5"
23,Genoa,Masini,c,55.0,55.0,55,55
23,Genoa,Colombo,a,5.5,5.5,"5,5","5,5"
23,Genoa,Ekuban,a,55.0,55.0,55,55
23,Genoa,Vitinha O.,a,7.0,10.0,7,10
23,Genoa,De Rossi,all,6.0,6.0,6,6
23,Inter,Sommer,p,6.5,6.5,"6,5","6,5"
23,Inter,Dimarco,d,7.0,8.0,7,8
23,Inter,Bastoni,d,6.5,6.5,"6,5","6,5"
23,Inter,Darmian,d,6.0,6.0,6,6
23,Inter,Akanji,d,6.0,6.0,6,6
23,Inter,Bisseck,d,6.0,6.0,6,6
23,Inter,Zielinski,c,7.0,10.0,7,10
23,Inter,Mkhitaryan,c,6.0,6.0,6,6
23,Inter,Frattesi,c,6.0,6.0,6,6
23,Inter,Luis Henrique,c,6.5,7.5,"6,5","7,5"
23,Inter,Diouf,c,55.0,55.0,55,55
23,Inter,Sucic P.,c,6.5,6.5,"6,5","6,5"
23,Inter,Martinez L.,a,7.0,10.0,7,10
23,Inter,Thuram,a,6.0,6.0,6,6
23,Inter,Bonny,a,6.0,6.0,6,6
23,Inter,Esposito F.P.,a,6.0,6.0,6,6
23,Inter,Chivu,all,6.5,6.5,"6,5","6,5"
23,Juventus,Di Gregorio,p,6.5,5.5,"6,5","5,5"
23,Juventus,Bremer,d,8.0,13.5,8,"13,5"
23,Juventus,Kalulu,d,6.5,7.5,"6,5","7,5"
23,Juventus,Cambiaso,d,5.0,3.0,5,3
23,Juventus,Gatti,d,6.0,6.0,6,6
23,Juventus,Cabal,d,55.0,55.0,55,55
23,Juventus,Kelly L.,d,6.5,6.5,"6,5","6,5"
23,Juventus,Locatelli,c,6.5,6.5,"6,5","6,5"
23,Juventus,Kostic,c,6.0,6.0,6,6
23,Juventus,McKennie,c,7.5,10.0,"7,5",10
23,Juventus,Thuram K.,c,6.5,6.5,"6,5","6,5"
23,Juventus,Miretti,c,6.0,6.0,6,6
23,Juventus,Conceicao,c,6.5,7.0,"6,5",7
23,Juventus,David,a,7.0,10.0,7,10
23,Juventus,Openda,a,55.0,55.0,55,55
23,Juventus,Yildiz,a,6.0,6.0,6,6
23,Juventus,Spalletti,all,7.5,7.5,"7,5","7,5"
23,Lazio,Provedel,p,6.5,4.0,"6,5",4
23,Lazio,Marusic,d,6.0,6.0,6,6
23,Lazio,Pellegrini Lu.,d,6.5,6.0,"6,5",6
23,Lazio,Tavares N.,d,6.5,6.5,"6,5","6,5"
23,Lazio,Gila,d,6.0,6.0,6,6
23,Lazio,Provstgaard,d,6.5,6.5,"6,5","6,5"
23,Lazio,Cataldi,c,7.0,10.0,7,10
23,Lazio,Maldini,c,5.5,5.5,"5,5","5,5"
23,Lazio,Basic,c,6.0,6.0,6,6
23,Lazio,Isaksen,c,7.0,8.0,7,8
23,Lazio,Dele-Bashiru,c,55.0,55.0,55,55
23,Lazio,Taylor K.,c,6.5,9.5,"6,5","9,5"
23,Lazio,Pedro,a,7.0,10.0,7,10
23,Lazio,Cancellieri,a,6.0,6.0,6,6
23,Lazio,Noslin,a,55.0,55.0,55,55
23,Lazio,Ratkov,a,6.0,6.0,6,6
23,Lazio,Sarri,all,7.0,7.0,7,7
23,Lecce,Falcone,p,7.5,6.5,"7,5","6,5"
23,Lecce,Gallo,d,6.0,6.0,6,6
23,Lecce,Gaspar K.,d,6.0,6.0,6,6
23,Lecce,Tiago Gabriel,d,6.0,5.5,6,"5,5"
23,Lecce,Veiga D.,d,5.5,5.5,"5,5","5,5"
23,Lecce,Siebert,d,5.5,5.5,"5,5","5,5"
23,Lecce,Sottil,c,6.0,6.0,6,6
23,Lecce,Coulibaly L.,c,6.0,6.0,6,6
23,Lecce,Ramadani,c,6.0,5.5,6,"5,5"
23,Lecce,Pierotti,c,5.0,5.0,5,5
23,Lecce,Sala A.,c,55.0,55.0,55,55
23,Lecce,Gandelman,c,6.0,6.0,6,6
23,Lecce,Ngom,c,55.0,55.0,55,55
23,Lecce,Banda,a,6.0,6.0,6,6
23,Lecce,Cheddira,a,5.0,5.0,5,5
23,Lecce,N'Dri,a,55.0,55.0,55,55
23,Lecce,Di Francesco,all,5.5,5.5,"5,5","5,5"
23,Milan,Maignan,p,6.0,6.0,6,6
23,Milan,Gabbia,d,6.0,6.0,6,6
23,Milan,Tomori,d,6.0,6.0,6,6
23,Milan,Pavlovic,d,6.5,6.5,"6,5","6,5"
23,Milan,Estupinan,d,55.0,55.0,55,55
23,Milan,De Winter,d,6.5,6.5,"6,5","6,5"
23,Milan,Bartesaghi,d,6.5,6.5,"6,5","6,5"
23,Milan,Athekame,d,6.5,6.5,"6,5","6,5"
23,Milan,Rabiot,c,7.5,11.5,"7,5","11,5"
23,Milan,Modric,c,6.5,6.5,"6,5","6,5"
23,Milan,Loftus-Cheek,c,7.0,10.0,7,10
23,Milan,Fofana Y.,c,6.5,6.5,"6,5","6,5"
23,Milan,Ricci S.,c,6.0,6.0,6,6
23,Milan,Jashari,c,6.0,6.0,6,6
23,Milan,Fullkrug,a,6.0,6.0,6,6
23,Milan,Nkunku,a,7.0,10.0,7,10
23,Milan,Allegri,all,7.5,7.5,"7,5","7,5"
23,Napoli,Meret,p,7.0,7.0,7,7
23,Napoli,Juan Jesus,d,6.0,6.0,6,6
23,Napoli,Spinazzola,d,6.0,6.0,6,6
23,Napoli,Buongiorno,d,6.0,5.5,6,"5,5"
23,Napoli,Di Lorenzo,d,6.0,6.0,6,6
23,Napoli,Gutierrez,d,7.0,10.0,7,10
23,Napoli,Olivera,d,5.5,5.5,"5,5","5,5"
23,Napoli,Lobotka,c,6.0,6.0,6,6
23,Napoli,Elmas,c,6.5,6.5,"6,5","6,5"
23,Napoli,McTominay,c,6.5,6.5,"6,5","6,5"
23,Napoli,Vergara,c,7.0,10.0,7,10
23,Napoli,Lukaku,a,55.0,55.0,55,55
23,Napoli,Hojlund,a,6.0,6.0,6,6
23,Napoli,Giovane,a,55.0,55.0,55,55
23,Napoli,Conte,all,6.5,6.5,"6,5","6,5"
23,Parma,Corvi,p,5.5,1.5,"5,5","1,5"
23,Parma,Valeri,d,5.5,5.5,"5,5","5,5"
23,Parma,Circati,d,5.5,5.0,"5,5",5
23,Parma,Delprato,d,5.5,5.5,"5,5","5,5"
23,Parma,Troilo,d,5.0,5.0,5,5
23,Parma,Britschgi,d,5.5,5.5,"5,5","5,5"
23,Parma,Nicolussi Caviglia,c,5.5,5.5,"5,5","5,5"
23,Parma,Estevez,c,55.0,55.0,55,55
23,Parma,Oristanio,c,5.0,5.0,5,5
23,Parma,Bernabè,c,5.5,5.5,"5,5","5,5"
23,Parma,Keita M.,c,6.0,6.0,6,6
23,Parma,Ondrejka,c,5.0,5.0,5,5
23,Parma,Sorensen O.,c,5.5,5.5,"5,5","5,5"
23,Parma,Pellegrino M.,a,5.0,5.0,5,5
23,Parma,Elphege,a,55.0,55.0,55,55
23,Parma,Cuesta,all,5.0,5.0,5,5
23,Pisa,Scuffet,p,6.5,3.5,"6,5","3,5"
23,Pisa,Caracciolo A.,d,5.0,3.0,5,3
23,Pisa,Canestrelli,d,6.0,6.0,6,6
23,Pisa,Angori,d,5.5,5.5,"5,5","5,5"
23,Pisa,Bozhinov,d,5.0,4.5,5,"4,5"
23,Pisa,Leris,c,6.0,6.0,6,6
23,Pisa,Tramoni M.,c,5.0,4.5,5,"4,5"
23,Pisa,Stengs,c,55.0,55.0,55,55
23,Pisa,Aebischer,c,7.0,10.0,7,10
23,Pisa,Tourè I.,c,5.0,4.5,5,"4,5"
23,Pisa,Marin M.,c,5.5,5.5,"5,5","5,5"
23,Pisa,Loyola,c,5.5,5.5,"5,5","5,5"
23,Pisa,Moreo,a,5.5,5.5,"5,5","5,5"
23,Pisa,Meister,a,5.5,5.5,"5,5","5,5"
23,Pisa,Durosinmi,a,6.5,7.5,"6,5","7,5"
23,Pisa,Stojilkovic,a,5.5,5.5,"5,5","5,5"
23,Pisa,Gilardino,all,5.5,5.5,"5,5","5,5"
23,Roma,Svilar,p,6.0,5.0,6,5
23,Roma,Mancini,d,6.5,6.0,"6,5",6
23,Roma,N'Dicka,d,6.0,5.5,6,"5,5"
23,Roma,Celik,d,6.0,6.0,6,6
23,Roma,Hermoso,d,6.0,6.0,6,6
23,Roma,Tsimikas,d,55.0,55.0,55,55
23,Roma,Ghilardi,d,6.0,6.0,6,6
23,Roma,Wesley,d,5.0,5.0,5,5
23,Roma,Pellegrini Lo.,c,5.5,5.0,"5,5",5
23,Roma,Cristante,c,6.0,6.0,6,6
23,Roma,Pisilli,c,55.0,55.0,55,55
23,Roma,El Aynaoui,c,6.0,5.5,6,"5,5"
23,Roma,Venturino,c,5.5,5.5,"5,5","5,5"
23,Roma,Malen,a,5.0,5.0,5,5
23,Roma,Soulè,a,5.5,5.5,"5,5","5,5"
23,Roma,Vaz,a,55.0,55.0,55,55
23,Roma,Gasperini,all,5.5,5.5,"5,5","5,5"
23,Sassuolo,Muric,p,5.5,4.5,"5,5","4,5"
23,Sassuolo,Walukiewicz,d,6.0,6.0,6,6
23,Sassuolo,Doig,d,6.5,6.5,"6,5","6,5"
23,Sassuolo,Idzes,d,6.5,6.5,"6,5","6,5"
23,Sassuolo,Muharemovic,d,6.5,6.5,"6,5","6,5"
23,Sassuolo,Matic,c,7.0,8.0,7,8
23,Sassuolo,Volpato,c,55.0,55.0,55,55
23,Sassuolo,Thorstvedt,c,6.5,6.0,"6,5",6
23,Sassuolo,Lipani,c,6.0,6.0,6,6
23,Sassuolo,Konè I.,c,7.0,9.5,7,"9,5"
23,Sassuolo,Fadera,c,6.0,6.0,6,6
23,Sassuolo,Berardi,a,7.5,10.5,"7,5","10,5"
23,Sassuolo,Pinamonti,a,6.0,6.0,6,6
23,Sassuolo,Laurientè,a,6.0,6.0,6,6
23,Sassuolo,Moro L.,a,6.0,5.5,6,"5,5"
23,Sassuolo,Grosso,all,7.0,7.0,7,7
23,Torino,Paleari,p,6.5,6.5,"6,5","6,5"
23,Torino,Lazaro,d,6.0,6.0,6,6
23,Torino,Maripan,d,6.0,6.0,6,6
23,Torino,Pedersen,d,6.0,6.0,6,6
23,Torino,Coco,d,6.5,6.5,"6,5","6,5"
23,Torino,Marianucci,d,6.0,6.0,6,6
23,Torino,Obrador,d,6.5,6.5,"6,5","6,5"
23,Torino,Vlasic,c,7.0,7.5,7,"7,5"
23,Torino,Casadei,c,6.5,6.5,"6,5","6,5"
23,Torino,Ilkhan,c,6.0,6.0,6,6
23,Torino,Prati,c,6.0,5.5,6,"5,5"
23,Torino,Anjorin,c,6.0,6.0,6,6
23,Torino,Zapata D.,a,6.0,6.0,6,6
23,Torino,Adams C.,a,7.0,10.0,7,10
23,Torino,Njie,a,55.0,55.0,55,55
23,Torino,Kulenovic,a,55.0,55.0,55,55
23,Torino,Baroni,all,6.5,6.5,"6,5","6,5"
23,Udinese,Okoye,p,6.5,6.5,"6,5","6,5"
23,Udinese,Kabasele,d,55.0,55.0,55,55
23,Udinese,Bertola,d,6.0,6.0,6,6
23,Udinese,Ehizibue,d,6.0,6.0,6,6
23,Udinese,Zemura,d,6.5,6.0,"6,5",6
23,Udinese,Kristensen T.,d,6.5,6.0,"6,5",6
23,Udinese,Solet,d,7.0,7.0,7,7
23,Udinese,Zaniolo,c,55.0,55.0,55,55
23,Udinese,Zarraga,c,55.0,55.0,55,55
23,Udinese,Karlstrom,c,6.0,6.0,6,6
23,Udinese,Ekkelenkamp,c,7.0,10.0,7,10
23,Udinese,Atta,c,6.5,6.5,"6,5","6,5"
23,Udinese,Miller L.,c,6.0,5.5,6,"5,5"
23,Udinese,Davis K.,a,6.0,5.5,6,"5,5"
23,Udinese,Bayo V.,a,55.0,55.0,55,55
23,Udinese,Gueye,a,5.5,5.0,"5,5",5
23,Udinese,Runjaic,all,7.0,7.0,7,7
23,Verona,Perilli,p,6.0,2.0,6,2
23,Verona,Lirola,d,5.5,5.5,"5,5","5,5"
23,Verona,Frese,d,4.5,4.5,"4,5","4,5"
23,Verona,Valentini N.,d,4.5,4.5,"4,5","4,5"
23,Verona,Slotsager,d,5.0,5.0,5,5
23,Verona,Nelsson,d,5.0,5.0,5,5
23,Verona,Gagliardini,c,6.0,6.0,6,6
23,Verona,Niasse,c,55.0,55.0,55,55
23,Verona,Harroui,c,5.5,5.5,"5,5","5,5"
23,Verona,Lovric,c,5.5,5.5,"5,5","5,5"
23,Verona,Serdar,c,5.5,5.5,"5,5","5,5"
23,Verona,Al-Musrati,c,5.0,5.0,5,5
23,Verona,Bernede,c,5.5,5.5,"5,5","5,5"
23,Verona,Sarr A.,a,5.0,4.0,5,4
23,Verona,Orban G.,a,5.0,5.0,5,5
23,Verona,Mosquera,a,6.0,6.0,6,6
23,Verona,Zanetti,all,5.0,5.0,5,5
24,Atalanta,Carnesecchi,p,6.0,5.0,6,5
24,Atalanta,Zappacosta,d,7.0,10.0,7,10
24,Atalanta,Djimsiti,d,6.0,6.0,6,6
24,Atalanta,Kolasinac,d,6.0,5.5,6,"5,5"
24,Atalanta,Bellanova,d,6.0,6.0,6,6
24,Atalanta,Scalvini,d,6.5,6.5,"6,5","6,5"
24,Atalanta,Kossounou,d,5.5,5.0,"5,5",5
24,Atalanta,Bernasconi,d,6.0,6.0,6,6
24,Atalanta,Pasalic,c,6.5,7.5,"6,5","7,5"
24,Atalanta,Samardzic,c,6.5,6.5,"6,5","6,5"
24,Atalanta,Musah,c,55.0,55.0,55,55
24,Atalanta,Zalewski,c,6.5,6.5,"6,5","6,5"
24,Atalanta,Ederson D.S.,c,6.5,6.5,"6,5","6,5"
24,Atalanta,Raspadori,a,7.0,8.0,7,8
24,Atalanta,Sulemana K.,a,6.0,6.0,6,6
24,Atalanta,Krstovic,a,7.0,10.0,7,10
24,Atalanta,Palladino,all,6.5,6.5,"6,5","6,5"
24,Bologna,Skorupski,p,6.0,5.0,6,5
24,Bologna,Lykogiannis,d,5.0,5.0,5,5
24,Bologna,Zortea,d,6.0,6.0,6,6
24,Bologna,Miranda J.,d,6.5,6.5,"6,5","6,5"
24,Bologna,Lucumì,d,5.0,4.5,5,"4,5"
24,Bologna,Joao Mario,d,6.0,6.0,6,6
24,Bologna,Heggem,d,6.0,6.0,6,6
24,Bologna,Bernardeschi,c,6.0,6.0,6,6
24,Bologna,Freuler,c,6.5,6.5,"6,5","6,5"
24,Bologna,Orsolini,c,6.5,6.5,"6,5","6,5"
24,Bologna,Pobega,c,4.0,3.0,4,3
24,Bologna,Ferguson,c,5.5,5.5,"5,5","5,5"
24,Bologna,Rowe,c,6.5,6.5,"6,5","6,5"
24,Bologna,Cambiaghi,a,55.0,55.0,55,55
24,Bologna,Castro S.,a,6.0,6.0,6,6
24,Bologna,Dallinga,a,5.5,5.5,"5,5","5,5"
24,Bologna,Italiano,all,5.0,5.0,5,5
24,Cagliari,Caprile,p,6.0,4.0,6,4
24,Cagliari,Zappa,d,55.0,55.0,55,55
24,Cagliari,Obert,d,6.0,6.0,6,6
24,Cagliari,Dossena,d,5.0,4.5,5,"4,5"
24,Cagliari,Palestra,d,6.0,5.5,6,"5,5"
24,Cagliari,Idrissi R.,d,5.5,5.0,"5,5",5
24,Cagliari,Rodriguez Ju.,d,6.0,6.0,6,6
24,Cagliari,Zè Pedro,d,5.0,5.0,5,5
24,Cagliari,Mazzitelli,c,5.5,5.5,"5,5","5,5"
24,Cagliari,Gaetano,c,5.5,5.0,"5,5",5
24,Cagliari,Adopo,c,5.5,5.5,"5,5","5,5"
24,Cagliari,Sulemana I.,c,6.0,6.0,6,6
24,Cagliari,Pavoletti,a,5.5,5.5,"5,5","5,5"
24,Cagliari,Esposito Se.,a,5.5,5.5,"5,5","5,5"
24,Cagliari,Kilicsoy,a,5.0,5.0,5,5
24,Cagliari,Trepy,a,55.0,55.0,55,55
24,Cagliari,Pisacane,all,5.0,5.0,5,5
24,Como,Butez,p,6.0,4.5,6,"4,5"
24,Como,Diego Carlos,d,6.0,6.0,6,6
24,Como,Vojvoda,d,6.0,6.0,6,6
24,Como,Valle,d,6.0,6.0,6,6
24,Como,Ramon,d,5.5,5.5,"5,5","5,5"
24,Como,Kempf,d,6.0,6.0,6,6
24,Como,Van Der Brempt,d,5.5,5.5,"5,5","5,5"
24,Como,Smolcic I.,d,55.0,55.0,55,55
24,Como,Sergi Roberto,c,5.5,5.0,"5,5",5
24,Como,Caqueret,c,6.0,6.0,6,6
24,Como,Da Cunha,c,55.0,55.0,55,55
24,Como,Perrone,c,6.0,6.0,6,6
24,Como,Paz N.,c,7.0,9.5,7,"9,5"
24,Como,Baturina,c,6.5,6.5,"6,5","6,5"
24,Como,Douvikas,a,6.0,6.0,6,6
24,Como,Rodriguez Je.,a,55.0,55.0,55,55
24,Como,Fabregas,all,6.0,6.0,6,6
24,Cremonese,Audero,p,5.5,3.5,"5,5","3,5"
24,Cremonese,Luperto,d,6.0,7.0,6,7
24,Cremonese,Pezzella Giu.,d,5.5,5.5,"5,5","5,5"
24,Cremonese,Ceccherini,d,5.5,5.5,"5,5","5,5"
24,Cremonese,Terracciano F.,d,5.5,5.5,"5,5","5,5"
24,Cremonese,Baschirotto,d,6.0,6.0,6,6
24,Cremonese,Barbieri,d,6.0,6.0,6,6
24,Cremonese,Grassi,c,6.0,6.0,6,6
24,Cremonese,Thorsby,c,6.5,9.5,"6,5","9,5"
24,Cremonese,Maleh,c,5.0,5.0,5,5
24,Cremonese,Zerbin,c,55.0,55.0,55,55
24,Cremonese,Payero,c,6.0,6.0,6,6
24,Cremonese,Sanabria,a,5.5,5.5,"5,5","5,5"
24,Cremonese,Bonazzoli,a,5.5,5.5,"5,5","5,5"
24,Cremonese,Vardy,a,6.0,6.0,6,6
24,Cremonese,Djuric,a,6.0,6.0,6,6
24,Cremonese,Nicola,all,5.5,5.5,"5,5","5,5"
24,Fiorentina,De Gea,p,6.5,4.5,"6,5","4,5"
24,Fiorentina,Ranieri L.,d,55.0,55.0,55,55
24,Fiorentina,Parisi,d,6.0,6.0,6,6
24,Fiorentina,Pongracic,d,6.0,6.0,6,6
24,Fiorentina,Dodò,d,5.5,5.0,"5,5",5
24,Fiorentina,Comuzzo,d,5.5,5.0,"5,5",5
24,Fiorentina,Mandragora,c,6.5,7.5,"6,5","7,5"
24,Fiorentina,Fagioli,c,7.0,7.0,7,7
24,Fiorentina,Brescianini,c,5.5,5.5,"5,5","5,5"
24,Fiorentina,Harrison,c,6.5,7.5,"6,5","7,5"
24,Fiorentina,Gudmundsson A.,c,6.0,6.0,6,6
24,Fiorentina,Fabbian,c,6.0,6.0,6,6
24,Fiorentina,Ndour,c,6.0,6.0,6,6
24,Fiorentina,Kean,a,6.5,9.5,"6,5","9,5"
24,Fiorentina,Piccoli,a,55.0,55.0,55,55
24,Fiorentina,Solomon,a,7.0,10.0,7,10
24,Fiorentina,Vanoli,all,6.0,5.5,6,"5,5"
24,Genoa,Bijlow,p,5.5,2.5,"5,5","2,5"
24,Genoa,Martin,d,5.5,5.5,"5,5","5,5"
24,Genoa,Vasquez,d,5.5,5.0,"5,5",5
24,Genoa,Ostigard,d,5.5,5.5,"5,5","5,5"
24,Genoa,Marcandalli,d,6.0,5.5,6,"5,5"
24,Genoa,Norton-Cuffy,d,6.0,6.0,6,6
24,Genoa,Malinovskyi,c,6.5,9.5,"6,5","9,5"
24,Genoa,Cornet,c,5.0,5.0,5,5
24,Genoa,Messias,c,6.0,6.0,6,6
24,Genoa,Frendrup,c,5.5,5.5,"5,5","5,5"
24,Genoa,Ellertsson,c,6.0,6.0,6,6
24,Genoa,Masini,c,6.0,6.0,6,6
24,Genoa,Colombo,a,7.0,10.0,7,10
24,Genoa,Ekuban,a,6.0,6.0,6,6
24,Genoa,Vitinha O.,a,6.5,6.5,"6,5","6,5"
24,Genoa,De Rossi,all,5.0,5.0,5,5
24,Inter,Sommer,p,6.0,6.0,6,6
24,Inter,Dimarco,d,8.5,11.0,"8,5",11
24,Inter,Bastoni,d,6.5,6.5,"6,5","6,5"
24,Inter,Darmian,d,6.0,6.0,6,6
24,Inter,Akanji,d,7.5,10.5,"7,5","10,5"
24,Inter,Bisseck,d,7.5,10.5,"7,5","10,5"
24,Inter,Zielinski,c,6.5,6.5,"6,5","6,5"
24,Inter,Mkhitaryan,c,6.5,6.5,"6,5","6,5"
24,Inter,Frattesi,c,6.0,6.0,6,6
24,Inter,Luis Henrique,c,7.0,10.0,7,10
24,Inter,Diouf,c,6.0,6.0,6,6
24,Inter,Sucic P.,c,6.5,6.5,"6,5","6,5"
24,Inter,Martinez L.,a,7.0,10.0,7,10
24,Inter,Thuram,a,7.0,10.0,7,10
24,Inter,Bonny,a,55.0,55.0,55,55
24,Inter,Esposito F.P.,a,55.0,55.0,55,55
24,Inter,Chivu,all,7.0,7.0,7,7
24,Juventus,Di Gregorio,p,5.5,3.5,"5,5","3,5"
24,Juventus,Bremer,d,5.5,5.5,"5,5","5,5"
24,Juventus,Kalulu,d,7.0,10.0,7,10
24,Juventus,Cambiaso,d,5.0,6.0,5,6
24,Juventus,Cabal,d,5.5,5.5,"5,5","5,5"
24,Juventus,Kelly L.,d,6.0,6.0,6,6
24,Juventus,Locatelli,c,5.5,5.5,"5,5","5,5"
24,Juventus,McKennie,c,7.0,10.0,7,10
24,Juventus,Thuram K.,c,5.5,5.5,"5,5","5,5"
24,Juventus,Koopmeiners,c,5.5,5.5,"5,5","5,5"
24,Juventus,Zhegrova,c,5.5,5.5,"5,5","5,5"
24,Juventus,Miretti,c,55.0,55.0,55,55
24,Juventus,Boga,a,6.5,7.5,"6,5","7,5"
24,Juventus,David,a,5.0,5.0,5,5
24,Juventus,Openda,a,55.0,55.0,55,55
24,Juventus,Yildiz,a,6.0,6.0,6,6
24,Juventus,Spalletti,all,6.0,6.0,6,6
24,Lazio,Provedel,p,7.0,5.0,7,5
24,Lazio,Patric,d,55.0,55.0,55,55
24,Lazio,Romagnoli,d,5.5,5.0,"5,5",5
24,Lazio,Marusic,d,6.5,6.5,"6,5","6,5"
24,Lazio,Tavares N.,d,6.5,6.5,"6,5","6,5"
24,Lazio,Gila,d,6.5,6.5,"6,5","6,5"
24,Lazio,Provstgaard,d,6.0,6.0,6,6
24,Lazio,Cataldi,c,6.5,7.5,"6,5","7,5"
24,Lazio,Maldini,c,6.5,7.5,"6,5","7,5"
24,Lazio,Basic,c,5.5,5.5,"5,5","5,5"
24,Lazio,Isaksen,c,7.0,10.0,7,10
24,Lazio,Dele-Bashiru,c,5.5,5.5,"5,5","5,5"
24,Lazio,Taylor K.,c,6.5,6.0,"6,5",6
24,Lazio,Pedro,a,7.0,10.0,7,10
24,Lazio,Cancellieri,a,5.5,5.5,"5,5","5,5"
24,Lazio,Noslin,a,5.0,5.0,5,5
24,Lazio,Sarri,all,6.5,6.5,"6,5","6,5"
24,Lecce,Falcone,p,6.0,5.0,6,5
24,Lecce,Gallo,d,6.0,6.0,6,6
24,Lecce,Gaspar K.,d,5.0,5.0,5,5
24,Lecce,Tiago Gabriel,d,6.5,6.5,"6,5","6,5"
24,Lecce,Veiga D.,d,6.0,6.0,6,6
24,Lecce,Siebert,d,55.0,55.0,55,55
24,Lecce,Sottil,c,6.0,6.0,6,6
24,Lecce,Coulibaly L.,c,6.0,6.0,6,6
24,Lecce,Ramadani,c,6.0,6.0,6,6
24,Lecce,Pierotti,c,5.5,5.5,"5,5","5,5"
24,Lecce,Gandelman,c,7.0,10.0,7,10
24,Lecce,Banda,a,7.0,9.5,7,"9,5"
24,Lecce,Cheddira,a,5.5,5.5,"5,5","5,5"
24,Lecce,N'Dri,a,5.5,5.5,"5,5","5,5"
24,Lecce,Stulic,a,6.0,6.0,6,6
24,Lecce,Di Francesco,all,7.0,7.0,7,7
24,Milan,Maignan,p,4.5,3.5,"4,5","3,5"
24,Milan,Gabbia,d,6.0,6.0,6,6
24,Milan,Tomori,d,6.0,6.0,6,6
24,Milan,Pavlovic,d,6.0,6.0,6,6
24,Milan,De Winter,d,6.0,6.0,6,6
24,Milan,Bartesaghi,d,6.0,6.0,6,6
24,Milan,Athekame,d,5.5,5.5,"5,5","5,5"
24,Milan,Pulisic,c,55.0,55.0,55,55
24,Milan,Modric,c,6.5,6.5,"6,5","6,5"
24,Milan,Fofana Y.,c,6.0,6.0,6,6
24,Milan,Saelemaekers,c,6.5,6.0,"6,5",6
24,Milan,Ricci S.,c,5.5,5.5,"5,5","5,5"
24,Milan,Jashari,c,6.5,7.5,"6,5","7,5"
24,Milan,Fullkrug,a,6.0,6.0,6,6
24,Milan,Leao,a,7.0,9.5,7,"9,5"
24,Milan,Nkunku,a,5.5,5.5,"5,5","5,5"
24,Milan,Allegri,all,6.0,5.0,6,5
24,Napoli,Meret,p,5.5,3.0,"5,5",3
24,Napoli,Juan Jesus,d,5.0,4.0,5,4
24,Napoli,Spinazzola,d,6.0,6.0,6,6
24,Napoli,Buongiorno,d,4.0,4.0,4,4
24,Napoli,Rrahmani,d,6.5,6.5,"6,5","6,5"
24,Napoli,Gutierrez,d,5.5,5.5,"5,5","5,5"
24,Napoli,Olivera,d,55.0,55.0,55,55
24,Napoli,Beukema,d,6.0,6.0,6,6
24,Napoli,Lobotka,c,6.5,6.5,"6,5","6,5"
24,Napoli,Elmas,c,6.5,6.5,"6,5","6,5"
24,Napoli,McTominay,c,7.5,10.5,"7,5","10,5"
24,Napoli,Vergara,c,6.5,6.5,"6,5","6,5"
24,Napoli,Hojlund,a,7.5,13.5,"7,5","13,5"
24,Napoli,Giovane,a,5.5,5.5,"5,5","5,5"
24,Napoli,Conte,all,7.0,7.0,7,7
24,Parma,Corvi,p,7.5,7.5,"7,5","7,5"
24,Parma,Valeri,d,6.0,6.0,6,6
24,Parma,Carboni F.,d,55.0,55.0,55,55
24,Parma,Circati,d,6.5,6.5,"6,5","6,5"
24,Parma,Delprato,d,6.0,6.0,6,6
24,Parma,Troilo,d,4.5,3.5,"4,5","3,5"
24,Parma,Britschgi,d,6.0,5.5,6,"5,5"
24,Parma,Nicolussi Caviglia,c,6.5,7.5,"6,5","7,5"
24,Parma,Strefezza,c,6.0,6.0,6,6
24,Parma,Oristanio,c,5.5,5.5,"5,5","5,5"
24,Parma,Bernabè,c,6.0,6.0,6,6
24,Parma,Keita M.,c,6.5,6.5,"6,5","6,5"
24,Parma,Ordonez C.,c,7.0,10.0,7,10
24,Parma,Sorensen O.,c,6.0,6.0,6,6
24,Parma,Pellegrino M.,a,5.5,5.5,"5,5","5,5"
24,Parma,Cuesta,all,7.0,7.0,7,7
24,Pisa,Scuffet,p,6.0,6.0,6,6
24,Pisa,Caracciolo A.,d,7.0,7.0,7,7
24,Pisa,Calabresi,d,6.0,6.0,6,6
24,Pisa,Canestrelli,d,6.0,6.0,6,6
24,Pisa,Angori,d,6.5,6.5,"6,5","6,5"
24,Pisa,Bozhinov,d,5.5,5.5,"5,5","5,5"
24,Pisa,Leris,c,5.5,5.5,"5,5","5,5"
24,Pisa,Aebischer,c,5.5,5.5,"5,5","5,5"
24,Pisa,Tourè I.,c,6.5,6.5,"6,5","6,5"
